nombre_producto,cantidad_entregada
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,3
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
CEFALEXINA 500MG CAPSULA | RECIPE |,24
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
AZITROMICINA 200MG/5ML SUSPENSION | GENFAR |,1
CEFALEXINA 500MG CAPSULA | RECIPE |,8
ESOMEPRAZOL 20MG TABLETA | COLMED |,7
ACETAMINOFEN 500MG TABLETA | AG |,12
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 400U.I TABLETA | PFIZER | CALTRATE + D,60
METIMAZOL 5MG TABLETA | METLEN FARMA | METLINA,60
METFORMINA 1000MG TABLETA | SIEGFRIED | GLIFORMIN,60
PROPRANOLOL 40MG TABLETA | NOVAMED |,60
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,30
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,60
FUROSEMIDA 40MG TABLETA | GENFAR |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
ATORVASTATINA 40MG TABLETA ECAR,30
AMLODIPINO 5MG TABLETA | WINTHROP |,60
PREDNISOLONA 5MG TABLETA | LAPROFF |,180
SULFATO FERROSO 300MG TABLETA | ECAR |,30
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
ESOMEPRAZOL 20MG TABLETA |COLMED,30
FUROSEMIDA 40MG TABLETA | GENFAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ETORICOXIB 60MG TABLETA | HETERO | TORROX,90
IRBESARTAN 150MG TABLETA | HETERO | IRBIGEN,180
AMLODIPINO 10MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ACETAMINOFEN 500MG TABLETA | AG |,32
LOSARTAN 50MG TABLETA | GENFAR |,90
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,90
LIDOCAINA 700MG (5%) PARCHE GRUNENTHAL VERSATIS 5%,20
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
PREDNISOLONA 0.1% GOTAS OFTALMICAS | LASANTE |,3
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
BIMATOPROST 0.1MG/ML (0.1%) X 3ML SOLUCION OFTALMICA | ALLERGAN | LUMIGAN RC,3
LANCETAS REGULARES GD50 X UNID,30
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,30
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
ACETAMINOFEN 500MG TABLETA | AG |,30
ACIDO URSODEOXICOLICO 300MG TABLETA | SALUS PHARMA | URSOX,180
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ACETAMINOFEN 500MG TABLETA | AG |,12
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,90
CARBOXIMETILCELULOSA + GLICERINA + HIALURONATO DE SODIO (5MG+9MG+1MG)/15ML SOLUCION OFTALMICA | ALLERGAN | OPTIVE FUSION,3
LEVOTIROXINA 75MCG TABLETA | MERCK | EUTIROX,90
CLINDAMICINA 300MG CAPSULA GENFAR,15
AMLODIPINO 10MG TABLETA | GENFAR |,30
LOSARTAN 50MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,100
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,175
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,100
ROSUVASTATINA 40MG TABLETA | ECAR |,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ACETAMINOFEN 500MG TABLETA | AG |,90
DICLOFENACO SODICO 1% GEL TOPICO | COASPHARMA |,3
NAPROXENO 250MG TABLETA GENFAR,30
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
SULFATO FERROSO 300MG TABLETA | ECAR |,30
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
AMIODARONA CLORHIDRATO 200MG TABLETA | LASANTE |,30
TRIMEBUTINA 200MG TABLETA | GENFAR |,45
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,30
MONTELUKAST 5MG TABLETA MASTICABLE | LASANTE |,10
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 400U.I TABLETA | PFIZER | CALTRATE + D,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
BISACODILO 5MG TABLETA | BUSSIE |,30
ACETAMINOFEN 500MG TABLETA | AG |,60
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,270
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,120
ACETAMINOFEN 500MG TABLETA | AG |,30
IMIPRAMINA 25MG TABLETA | HUMAX |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,3
NAPROXENO 500MG TABLETA | GENFAR |,15
RISPERIDONA 2MG TABLETA | LA SANTE | ZYRISP,360
CARBAMAZEPINA RETARD 200MG TABLETA | NOVARTIS | TEGRETOL RETARD,540
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,84
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,1
ROSUVASTATINA 40MG TABLETA | ECAR |,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
AMLODIPINO 10MG TABLETA | GENFAR |,90
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,10
LEVOMEPROMAZINA 4% SOLUCION ORAL | ACTIFARMA |,1
RISPERIDONA 2MG TABLETA | LA SANTE | ZYRISP,90
DIVALPROATO DE SODIO 500MG TABLETA DE LIBERACION SOSTENIDA | ABBOTT | VALCOTE ER,180
ACETAMINOFEN 500MG TABLETA | AG |,28
CEFALEXINA 500MG CAPSULA | RECIPE |,1
CLINDAMICINA 300MG CAPSULA GENFAR,42
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NAPROXENO 500MG TABLETA | GENFAR |,10
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,3
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
NITROFURANTOINA 100MG TABLETA | RECIPE |,28
ACETAMINOFEN 500MG TABLETA | AG |,40
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,2
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,1
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
PREDNISOLONA 1MG/ML SUSPENSION ORAL X 100ML | NOVAMED | PEPRED,1
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
HIDROCORTISONA 1% CREMA | AG |,1
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,3
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,30
AMIODARONA CLORHIDRATO 200MG TABLETA | LASANTE |,30
ATORVASTATINA 40MG TABLETA ECAR,30
ACETAMINOFEN 500MG TABLETA | AG |,40
CEFALEXINA 500MG CAPSULA | RECIPE |,16
METRONIDAZOL 500MG TABLETA | ECAR |,6
SULFATO FERROSO 300MG TABLETA | ECAR |,27
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,3
LANCETAS REGULARES GD50 X UNID,60
METFORMINA 850MG TABLETA | PISA S.A |,60
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
ACETAMINOFEN 500MG TABLETA | AG |,60
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
IBUPROFENO 400MG TABLETA | GENFAR |,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,20
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,20
LOSARTAN 50MG TABLETA | GENFAR |,180
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
FUROSEMIDA 40MG TABLETA | GENFAR |,30
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
VALSARTAN 160MG TABLETA | LASANTE |,84
LAMOTRIGINA 100MG TABLETA DISPERSABLE | HUMAX |,90
ATORVASTATINA 40MG TABLETA ECAR,60
AMLODIPINO 5MG TABLETA | WINTHROP |,60
FUROSEMIDA 40MG TABLETA | GENFAR |,60
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,120
VALSARTAN 160MG TABLETA | LASANTE |,120
ATORVASTATINA 20MG TABLETA | ECAR |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,100
CITRATO DE CALCIO + VITAMINA D3 1500MG + 200UI TABLETA | PROCAPS | CITRAGEL,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,90
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
ATORVASTATINA 40MG TABLETA ECAR,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
WARFARINA SODICA 5MG TABLETA | SALUS PHARMA |,90
VALSARTAN 160MG TABLETAS |GENFAR|,84
METRONIDAZOL 500MG TABLETA | ECAR |,10
IBUPROFENO 400MG TABLETA | GENFAR |,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,30
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
MESALAZINA 500MG SUPOSITORIO | LABINCO | MESAX,12
METRONIDAZOL 500MG OVULO | COLMED |,7
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
NAPROXENO 250MG TABLETA GENFAR,10
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,270
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,90
HALOPERIDOL 5MG TABLETA | HUMAX |,90
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
BROMURO DE PIRIDOSTIGMINA 60MG TABLETA | HUMAX | MESTINON,60
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,60
CIANOCOBALAMINA + PIRIDOXINA + TIAMINA 10MG+100MG+100MG SOLUCION INYECTABLE | MERCK S.A | NEUROBION DC 10000,3
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,4
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
ACETAMINOFEN 500MG TABLETA | AG |,20
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,540
PREGABALINA 150MG TABLETA | SALUS PHARMA | NEUPREL,540
DOXICICLINA 100MG TABLETA COASPHARMA,20
NAPROXENO 250MG TABLETA GENFAR,15
METRONIDAZOL 500MG TABLETA | ECAR |,20
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
ACETAMINOFEN 500MG TABLETA | AG |,40
ATORVASTATINA 20MG TABLETA | ECAR |,90
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,3
ACETAMINOFEN 500MG TABLETA | AG |,20
SULFATO FERROSO 300MG TABLETA | ECAR |,30
SULFASALAZINA 500MG TABLETA | GENFAR |,180
HALOPERIDOL 5MG TABLETA | HUMAX |,90
CARBOXIMETILCELULOSA + GLICERINA (5MG+9MG)/10ML SOLUCION OFTALMICA | ALLERGAN | OPTIVE 10ML,3
ATORVASTATINA 20MG TABLETA | ECAR |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,1
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
ACETAMINOFEN 500MG TABLETA | AG |,30
TIOCOLCHICOSIDA 8MG TABLETA | GALENO | TIOCOLSID,20
IBUPROFENO 400MG TABLETA | GENFAR |,20
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,50
AMLODIPINO 5MG TABLETA | WINTHROP |,90
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,12
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,175
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 20MG TABLETA | ECAR |,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,1
MELOXICAM 15MG TABLETA | LASANTE |,20
ACETAMINOFEN 500MG TABLETA | AG |,90
BISACODILO 5MG TABLETA | BUSSIE |,20
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ATORVASTATINA 20MG TABLETA | ECAR |,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,30
ATORVASTATINA 20MG TABLETA | LASANTE |,30
OXCARBAZEPINA 600MG TABLETA | NOVARTIS | TRILEPTAL 600MG,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,360
ETORICOXIB 60MG TABLETA | EUROFARMA |,10
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
NAPROXENO 250MG TABLETA GENFAR,30
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
VALSARTAN 160MG TABLETAS |GENFAR|,175
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,30
WARFARINA SODICA 5MG TABLETA | SALUS PHARMA |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,30
MOMETASONA FUROATO 0.1% CREMA TOPICA | GENFAR |,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
LOSARTAN 50MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
CLONAZEPAM 2MG TABLETA | ROCHE | RIVOTRIL,120
CEFALEXINA 500MG CAPSULA | RECIPE |,8
ESOMEPRAZOL 20MG TABLETA |COLMED,7
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,8
ETORICOXIB 60MG TABLETA | EUROFARMA |,30
ATORVASTATINA 40MG TABLETA ECAR,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,4
DESLORATADINA 5MG TABLETA | LASANTE |,180
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,3
BROMFENACO SODICO 0.9MG/5ML SOLUCION OFTALMICA | MEGALABS | BRONAX,2
PREDNISONA 50MG TABLETA | TECNOQUIMICAS |,90
ACETAMINOFEN 500MG TABLETA | AG |,32
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,120
ESOMEPRAZOL 20MG TABLETA | COLMED |,5
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,2
SUCRALFATO 1GR TABLETA | ROPSOHN | ALSUCRAL,50
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ACETAMINOFEN 500MG TABLETA | AG |,20
ATORVASTATINA 40MG TABLETA ECAR,60
LORATADINA 10MG TABLETA | AG |,15
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,1
BETAMETASONA 0.05% CREMA | GENFAR |,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
METFORMINA 1000MG TABLETA | SIEGFRIED | GLIFORMIN,90
ETORICOXIB 120MG TABLETA | EUROFARMA |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ALIZAPRIDA 12MG/ML SOLUCION ORAL | HUMAX | ALIPRID,1
ATORVASTATINA 40MG TABLETA ECAR,90
DIMENHIDRINATO 50MG TABLETA | ECAR | PASEDOL,30
ROSUVASTATINA 40MG TABLETA | ECAR |,90
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,84
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,60
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
ALENDRONATO 70MG TABLETA | LASANTE |,12
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,5
ACICLOVIR 200MG TABLETA | LASANTE |,120
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,32
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,30
ACIDO FOLICO 1MG TABLETA | ECAR |,30
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,60
VITAMINA D3 2000UI CAPSULA | COLMED |,30
SULFATO FERROSO 300MG TABLETA | ECAR |,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
METRONIDAZOL 500MG TABLETA | ECAR |,10
ESOMEPRAZOL 20MG TABLETA |COLMED,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
PREDNISOLONA 5MG TABLETA | GENFAR |,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,130
ROSUVASTATINA 40MG TABLETA | BUSSIE | REX,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
AMLODIPINO 10MG TABLETA | GENFAR |,30
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
MELOXICAM 15MG TABLETA | LASANTE |,30
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
SUCRALFATO 1GR TABLETA MASTICABLE | BIOQUIFAR | ANTEPSIN,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,60
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,30
LEVOMEPROMAZINA 4% SOLUCION ORAL | ACTIFARMA |,1
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 40MG TABLETA ECAR,90
LEVETIRACETAM 100MG/300ML SOLUCION ORAL | CLINICOS Y HOSPITALARIOS DE COLOMBIA | CYHLAB,2
CLONAZEPAM 2MG TABLETA | SIEGFRIED | COQUAN,6
FUROSEMIDA 40MG TABLETA | GENFAR |,30
DEXAMETASONA 4MG/1ML SOLUCION INYECTABLE | FARMIONNI |,3
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,32
ACETAMINOFEN 500MG TABLETA | AG |,32
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,8
CEFALEXINA 500MG CAPSULA | RECIPE |,8
NAPROXENO 250MG TABLETA GENFAR,6
VITAMINA D3 2000UI CAPSULA | COLMED |,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
DIMENHIDRINATO 50MG TABLETA | ECAR | PASEDOL,10
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,30
ESOMEPRAZOL 20MG TABLETA | COLMED |,50
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
CICLOBENZAPRINA 10MG TABLETA | EUROFARMA |,30
NAPROXENO 250MG TABLETA GENFAR,30
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
VALSARTAN + HIDROCLOROTIAZIDA 160MG + 12.5MG TABLETA | GENFAR |,112
MELOXICAM 15MG TABLETA | LASANTE |,7
KETOTIFENO 1MG/5ML JARABE | LAPROFF |,1
ARIPIPRAZOL 15MG TABLETA | BUSSIE | ARIPRAZOL,180
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,15
ACETAMINOFEN 500MG TABLETA | AG |,20
DICLOFENACO SODICO 50MG TABLETA | ECAR |,15
ETORICOXIB 60MG TABLETA | EUROFARMA |,10
CARBONATO DE LITIO 300MG TABLETA | ACTIFARMA | ACTILITIO,360
LEVOMEPROMAZINA 4% SOLUCION ORAL | ACTIFARMA |,3
