nombre_producto,cantidad_entregada
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
LORATADINA 10MG TABLETA | AG |,5
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,15
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,180
CARVEDILOL 6.25MG TABLETA | WINTHROP |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,112
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,270
CLOZAPINA 100MG TABLETA | HUMAX |,180
MELOXICAM 7.5MG TABLETA | LASANTE |,20
IBUPROFENO 400MG TABLETA | GENFAR |,6
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
AMLODIPINO 10MG TABLETA | GENFAR |,90
BUDESONIDA 50MCG INHALADOR | CHALVER | INFLABON 50MCG,1
PREDNISOLONA 5MG TABLETA | LAPROFF |,16
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,15
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,102
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
LOSARTAN 50MG TABLETA | GENFAR |,60
ACETAMINOFEN 500MG TABLETA | AG |,30
NAPROXENO 250MG TABLETA GENFAR,9
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
PREDNISONA 50MG TABLETA | TECNOQUIMICAS |,5
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
CLARITROMICINA 500MG TABLETA | GENFAR |,14
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,45
SULFATO FERROSO 300MG TABLETA | ECAR |,30
AMLODIPINO 10MG TABLETA | GENFAR |,30
AMLODIPINO 10MG TABLETA | GENFAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 40MG TABLETA ECAR,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ATORVASTATINA 40MG TABLETA ECAR,90
VALSARTAN 160MG TABLETA | LASANTE |,180
DIMENHIDRINATO 50MG TABLETA | ECAR | PASEDOL,30
QUETIAPINA 25MG TABLETA | WINTHROP |,60
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,60
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,120
ACETAMINOFEN 500MG TABLETA | AG |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,180
LIDOCAINA 700MG (5%) PARCHE GRUNENTHAL VERSATIS 5%,60
FUROSEMIDA 40MG TABLETA | GENFAR |,90
WARFARINA SODICA 5MG TABLETA | SALUS PHARMA |,90
CIPROFLOXACINO 500MG TABLETA | AG |,20
ATORVASTATINA 40MG TABLETA ECAR,180
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
BROMFENACO SODICO 0.9MG/5ML SOLUCION OFTALMICA | MEGALABS | BRONAX,3
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 125MCG TABLETA | ABBOTT | SYNTHROID,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METFORMINA 850MG TABLETA | PISA S.A |,45
ACETAMINOFEN 500MG TABLETA | AG |,15
ATORVASTATINA 20MG TABLETA | ECAR |,30
NISTATINA 100.000U.I./ML SUSPENSION | LABINCO |,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
FUROSEMIDA 40MG TABLETA | GENFAR |,10
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,8
ESOMEPRAZOL 20MG TABLETA | COLMED |,15
ETORICOXIB 60MG TABLETA | EUROFARMA |,10
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,15
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,30
CEFALEXINA 500MG CAPSULA | RECIPE |,20
AMLODIPINO 10MG TABLETA | GENFAR |,90
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,100
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
VALSARTAN 160MG TABLETAS |GENFAR|,90
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,120
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
SILDENAFIL 50MG TABLETA | GENFAR |,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,150
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,10
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,1
METFORMINA 850MG TABLETA | PISA S.A |,90
CLOZAPINA 100MG TABLETA | HUMAX |,60
CLONAZEPAM 2.5MG/ML SOLUCION ORAL | SIEGFRIED | COQUAN,1
AMLODIPINO 5MG TABLETA | WINTHROP |,180
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
BIPERIDENO 2MG TABLETA | TECNOQUIMICAS |,60
METFORMINA 850MG TABLETA | PISA S.A |,30
LOSARTAN 50MG TABLETA | GENFAR |,30
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
CEFALEXINA 500MG CAPSULA | RECIPE |,10
METRONIDAZOL 500MG OVULO | COLMED |,7
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
ESOMEPRAZOL 20MG TABLETA | COLMED |,5
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,120
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,21
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
NAPROXENO 250MG TABLETA GENFAR,15
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,30
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,2
ACETAMINOFEN 500MG TABLETA | AG |,21
ACETAMINOFEN 500MG TABLETA | AG |,20
LEVETIRACETAM 500MG TABLETA | WINTHROP |,180
ATORVASTATINA 40MG TABLETA ECAR,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
FEXOFENADINA 30MG/5ML JARABE | ECAR |,4
OXIMETAZOLINA 0.025% SOLUCION NASAL | TECNOQUIMICAS | OXIMETAZOLINA HCI,2
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,2
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
CARVEDILOL 6.25MG TABLETA | LASANTE |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
VALSARTAN 160MG TABLETA | LASANTE |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,270
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,45
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
TRIMEBUTINA 200MG TABLETA | GENFAR |,30
METFORMINA 850MG TABLETA | PISA S.A |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
VITAMINA D3 1000UI CAPSULA | COLMED | BLANDA,8
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
METRONIDAZOL 500MG OVULO | COLMED |,7
DOXICICLINA 100MG TABLETA | GENFAR |,14
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
ACETAMINOFEN 500MG TABLETA | AG |,20
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
LOSARTAN 50MG TABLETA | GENFAR |,120
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,80
TRIMEBUTINA 200MG TABLETA | GENFAR |,120
SERTRALINA 50MG TABLETA | GENFAR |,60
AMITRIPTILINA 25MG TABLETA | LAPROFF |,60
QUETIAPINA 25MG TABLETA | WINTHROP |,60
ACETAMINOFEN 500MG TABLETA | AG |,30
CEFALEXINA 500MG CAPSULA | RECIPE |,15
CLINDAMICINA 300MG CAPSULA GENFAR,15
IBUPROFENO 400MG TABLETA | GENFAR |,15
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | PROCAPS S.A. | MUVETT S,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | SANDOZ |,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
METOCLOPRAMIDA 10MG TABLETA | COASPHARMA | METOSIL,15
LOPERAMIDA 2MG TABLETA | ECAR |,12
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,45
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,1
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,78
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
MELOXICAM 7.5MG TABLETA | LASANTE |,15
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
VALSARTAN 160MG TABLETA | LASANTE |,84
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
SULFATO FERROSO 300MG TABLETA | ECAR |,60
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,10
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,3
VALSARTAN 160MG TABLETAS |GENFAR|,180
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,21
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,30
ROSUVASTATINA 40MG TABLETA | ECAR |,20
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | GALENO QUIMICA S.A | LEPRIT,90
ACETAMINOFEN 500MG TABLETA | AG |,15
CEFALEXINA 500MG CAPSULA | RECIPE |,20
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,30
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,3
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROXIDO DE ALUMINIO 6GR/100ML SUSPENSION | TECNOQUIMICAS |,3
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
TRIMEBUTINA 200MG TABLETA | GENFAR |,90
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
PREDNISOLONA 5MG TABLETA | LAPROFF |,180
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ESOMEPRAZOL 20MG TABLETA |COLMED,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,90
ACETAMINOFEN 500MG TABLETA | AG |,32
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
CARBONATO DE CALCIO + VITAMINA D 1250MG/330UI TABLETA | SIEGFRIED | OSTEOCAL D,30
ATORVASTATINA 20MG TABLETA | LASANTE |,90
ATORVASTATINA 40MG TABLETA ECAR,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
DIHIDROCODEINA 12.1MG/5ML JARABE | FARMATECH S.A | HUMAX,1
NAPROXENO 250MG TABLETA GENFAR,10
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
LANSOPRAZOL 30MG CAPSULA DE LIBERACION PROLONGADA | LASANTE |,56
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,7
CEFALEXINA 500MG CAPSULA | RECIPE |,16
ACETAMINOFEN 500MG TABLETA | AG |,8
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,84
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
ROSUVASTATINA 40MG TABLETA | ECAR |,30
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ATORVASTATINA 20MG TABLETA | ECAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
FUROSEMIDA 40MG TABLETA | GENFAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
PROPILENGLICOL + POLIETILENGLICOL 0.4% + 0.3% GEL OFTALMICO | ALCON | SYSTANE GEL,1
PAROXETINA 12.5MG TABLETA | GLAXO | SEROXAT,30
ESTROGENOS CONJUGADOS 0.625MG CREMA VAGINAL X 26GR | FAES FARMA | FEVENY,2
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
TRAZODONA 50MG TABLETA | RECIPE |,120
DIVALPROATO DE SODIO 500MG TABLETA ABBOTT VALCOTE,180
ESOMEPRAZOL 20MG TABLETA | COLMED |,60
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,60
QUETIAPINA 100MG TABLETA | GENFAR |,60
AMOXICILINA 500MG CAPSULA | LASANTE |,21
IBUPROFENO 800MG TABLETA | GENFAR |,9
CICLOBENZAPRINA 10MG TABLETA | EUROFARMA |,20
MELOXICAM 7.5MG TABLETA | LASANTE |,20
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,60
DIVALPROATO DE SODIO 250MG TABLETA DE LIBERACION SOSTENIDA | ABBOTT | VALCOTE ER,270
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,270
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,120
ESOMEPRAZOL 20MG TABLETA |COLMED,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,120
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
ACETAMINOFEN 500MG TABLETA | AG |,12
NAPROXENO 250MG TABLETA GENFAR,9
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,5
ETORICOXIB 60MG TABLETA | EUROFARMA |,10
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
INSULINA GLARGINA + LIXISENATIDA (100UI+33MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,3
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 40MG TABLETA ECAR,30
ATORVASTATINA 40MG TABLETA ECAR,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,90
AMLODIPINO 10MG TABLETA | GENFAR |,30
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,180
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,1
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | GENFAR |,60
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
NAPROXENO 250MG TABLETA GENFAR,28
METOPROLOL 50MG TABLETA (UNIDOSIS) | ROPSOHN | BETOPROLOL,60
METOPROLOL 50MG TABLETA (UNIDOSIS) | ROPSOHN | BETOPROLOL,360
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,240
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,30
NAPROXENO 500MG TABLETA | GENFAR |,21
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
INSULINA GLARGINA + LIXISENATIDA (100UI+33MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,9
ATORVASTATINA 40MG TABLETA ECAR,90
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,1
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,1
LACOSAMIDA 100MG TABLETA | CLINICOS Y HOSPITALARIOS |,270
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,180
LEVETIRACETAM 1GR TABLETA | SCANDINAVIA | CEUMID,360
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
LORATADINA 10MG TABLETA | LAPROFF |,5
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,60
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,120
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,120
PREDNISOLONA 5MG TABLETA | LAPROFF |,120
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
NAPROXENO 250MG TABLETA GENFAR,30
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,2
ROSUVASTATINA 20MG TABLETA | ECAR |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,30
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
METFORMINA 850MG TABLETA | WINTHROP |,180
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
LEVOTIROXINA 75MCG TABLETA | MERCK | EUTIROX,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACETAMINOFEN 500MG TABLETA | AG |,60
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,90
METOPROLOL 50MG TABLETA (UNIDOSIS) | ROPSOHN | BETOPROLOL,180
ATORVASTATINA 40MG TABLETA ECAR,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,45
NAPROXENO 500MG TABLETA | GENFAR |,6
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,6
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,28
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
PRESERVATIVO DE LATEX | PROFAMILIA |,10
TAMOXIFENO 20MG TABLETA | TECNOFARMA | TAXUS,120
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,84
ATORVASTATINA 20MG TABLETA | ECAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ACETAMINOFEN 500MG TABLETA | AG |,28
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,60
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
PRESERVATIVO DE LATEX | PROFAMILIA |,10
SULFATO FERROSO 300MG TABLETA | ECAR |,30
CARBIDOPA 25MG + LEVODOPA 250MG TABLETA | SIEGFRIED | PARKEN,180
AMANTADINA 100MG CAPSULA | NOVAMED | ZINTERGIA,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,40
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,90
METRONIDAZOL 500MG TABLETA | ECAR |,28
IBUPROFENO 400MG TABLETA | GENFAR |,21
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,30
DOXICICLINA 100MG TABLETA | GENFAR |,28
DIVALPROATO DE SODIO 250MG TABLETA | ABBOTT | VALCOTE,360
BIPERIDENO 2MG TABLETA | TECNOQUIMICAS |,90
QUETIAPINA 25MG TABLETA | WINTHROP |,90
LORAZEPAM 2MG TABLETA | WINTHROP |,60
FLUNARIZINA 10MG TABLETA|TECNOQUIMICAS,30
ROSUVASTATINA 20MG TABLETA | ECAR |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
SERTRALINA 50MG TABLETA | GENFAR |,60
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,60
BETAHISTINA 24MG TABLETA | GENFAR |,180
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
SULFATO FERROSO 300MG TABLETA | ECAR |,60
ESOMEPRAZOL 20MG TABLETA | COLMED |,7
