nombre_producto,cantidad_entregada
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,28
ACIDO FOLICO 1MG TABLETA | ECAR |,90
VALSARTAN + AMLODIPINO 80MG + 5MG TABLETA | NOVARTIS | EXFORGE,56
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,1
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,1
ACETAMINOFEN 500MG TABLETA | AG |,30
VITAMINA D3 2000UI CAPSULA | COLMED |,90
SOMATROPINA 12MG (36 U.I.) POLVO PARA SOLUCION INYECTABLE | PFIZER | GENOTROPIN,8
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,3
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,180
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,10
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,30
CEFALEXINA 500MG CAPSULA | RECIPE |,28
ACETAMINOFEN 500MG TABLETA | AG |,60
LEVOTIROXINA 88MCG TABLETA | SIEGFRIED |,90
CLOBAZAM 10MG TABLETA | HUMAX | OBAX,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
PREDNISOLONA 5MG TABLETA | GENFAR |,60
ATORVASTATINA 40MG TABLETA ECAR,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,180
NISTATINA 100.000U.I./ML SUSPENSION | LABINCO |,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,1
LIDOCAINA 2% JALEA | PROCLIN |,1
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
CLONAZEPAM 2MG TABLETA | SIEGFRIED | COQUAN,30
ACETAMINOFEN 500MG TABLETA | AG |,90
ROSUVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METFORMINA 850MG TABLETA | PISA S.A |,90
MOMETASONA FUROATO 50MG/ML SPRAY NASAL X 18GR | MEGALABS | RINOSAL,3
METRONIDAZOL 500MG OVULO | COLMED |,8
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,1
CLONAZEPAM 2.5MG/ML SOLUCION ORAL | SIEGFRIED | COQUAN,2
ROSUVASTATINA 40MG TABLETA | ECAR |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
SERTRALINA 50MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,56
VITAMINA D3 2000UI CAPSULA | COLMED |,90
COLCHICINA 0.5MG TABLETA | LAPROFF |,180
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
ACETAMINOFEN 500MG TABLETA | AG |,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,1
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,80
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,2
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,180
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,78
VITAMINA D3 2000UI CAPSULA | COLMED |,90
NAPROXENO 250MG TABLETA GENFAR,15
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,10
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,10
NAPROXENO 500MG TABLETA | GENFAR |,14
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,24
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,5
METFORMINA 500MG TABLETA | GENFAR |,90
IBUPROFENO 400MG TABLETA | GENFAR |,12
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,180
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,180
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ACETAMINOFEN 500MG TABLETA | AG |,30
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,10
PREDNISOLONA 5MG TABLETA | LAPROFF |,60
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
BUDESONIDA 200MCG INHALADOR | FAES FARMA | BUDESYN,1
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",2
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
SUCRALFATO 1MG/5ML SUSPENSIÓN | FARMASER S.A. | SUGASTRIN,4
ACETAMINOFEN 500MG TABLETA | AG |,20
CEFALEXINA 500MG CAPSULA | RECIPE |,28
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,9
OMEPRAZOL 20MG CAPSULA | NOVAMED |,7
BETAHISTINA 8MG TABLETA | LASANTE |,60
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,60
ESOMEPRAZOL 40MG TABLETA | COLMED |,120
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,90
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,1
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,3
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA FC*10ML | OPHTHA | HIALTEARS,3
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,1
LORATADINA 5MG/5ML JARABE | LAPROFF |,5
ACIDO ASCORBICO 100MG/ML GOTAS | ECAR | VITAMINA C,1
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,30
METILPREDNISOLONA 16MG TABLETA | PFIZER | MEDROL,10
MELOXICAM 7.5MG TABLETA | LASANTE |,10
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
APIXABAN 5MG TABLETA | CYH | XALUTEM,180
ATORVASTATINA 40MG TABLETA ECAR,130
ATORVASTATINA 40MG TABLETA ECAR,50
CEFALEXINA 500MG CAPSULA | RECIPE |,15
QUETIAPINA 25MG TABLETA | WINTHROP |,360
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
ACIDO FOLICO 1MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | AG |,30
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
NIMODIPINO 30MG TABLETA | PAULY | NIDIP,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
FENOFIBRATO 200MG TABLETA | SIEGFRIED | NORTRICOL,90
FUROSEMIDA 40MG TABLETA | GENFAR |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
RIVASTIGMINA 9MG (4.6MG) PARCHE TRANSDERMICO | BIOTOSCANA| EXELON,90
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,3
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,10
LOPERAMIDA 2MG TABLETA | ECAR |,5
HIOSCINA N-BUTIL BROMURO 20MG/ML SOLUCION INYECTABLE | FARMIONNI |,1
AZITROMICINA 500MG TABLETA | LASANTE |,3
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,56
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,60
ROSUVASTATINA 20MG TABLETA | ECAR |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,4
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ENALAPRIL 5MG TABLETA | COASPHARMA |,180
VALSARTAN 160MG TABLETAS |GENFAR|,175
LIDOCAINA 700MG (5%) PARCHE GRUNENTHAL VERSATIS 5%,20
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,6
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,100
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,120
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,2
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,30
CIPROFIBRATO 100MG TABLETA | GENFAR |,60
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,10
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,60
ACETAMINOFEN 500MG TABLETA | AG |,48
CEFALEXINA 500MG CAPSULA | RECIPE |,24
NAPROXENO 250MG TABLETA GENFAR,12
MELOXICAM 7.5MG TABLETA | LASANTE |,10
ACETAMINOFEN 500MG TABLETA | AG |,20
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
ACETAMINOFEN 500MG TABLETA | AG |,100
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,90
QUETIAPINA 25MG TABLETA | WINTHROP |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,180
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
FUROSEMIDA 40MG TABLETA | GENFAR |,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,4
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
METFORMINA 850MG TABLETA | WINTHROP |,45
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,1
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,60
MICOFENOLATO MOFETILO 500MG TABLETA | ALKEM | MYCOKEM,270
METOCLOPRAMIDA 10MG TABLETA | COASPHARMA | METOSIL,60
MESALAZINA 500MG TABLETA | LABINCO | MESAX,30
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
ALENDRONATO 70MG TABLETA | LASANTE |,8
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,119
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
NORFLOXACINO 400MG TABLETA | BIOQUIFAR | UROTRIN,20
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
NITROFURANTOINA 100MG TABLETA | RECIPE |,21
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,20
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,1
PRESERVATIVO DE LATEX | PROFAMILIA |,10
ACETAMINOFEN 500MG TABLETA | AG |,40
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
SULFATO FERROSO 300MG TABLETA | ECAR |,30
NAPROXENO 500MG TABLETA | GENFAR |,15
ACETAMINOFEN 500MG TABLETA | AG |,180
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
INSULINA GLULISINA 300U.I./3ML (100U.I./ML) CARTUCHO | SANOFI AVENTIS | APIDRA,8
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
NAPROXENO 250MG TABLETA GENFAR,15
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
IBUPROFENO 400MG TABLETA | GENFAR |,6
ACETAMINOFEN 500MG TABLETA | AG |,8
CEFALEXINA 500MG CAPSULA | RECIPE |,16
FEXOFENADINA 30MG/5ML JARABE | ECAR |,3
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",1
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,30
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
FLUCONAZOL 150MG TABLETA | GENFAR |,8
TRIMEBUTINA 200MG TABLETA | GENFAR |,120
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,112
FUROSEMIDA 40MG TABLETA | GENFAR |,30
TERBINAFINA 1% CREMA TOPICA | GENFAR |,2
KETOCONAZOL 2% SHAMPOO 100ML FRASCO | BIOQUIFAR | FUNGISTEROL,1
METOCLOPRAMIDA 10MG TABLETA | COASPHARMA | METOSIL,15
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,15
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,6
ACETAMINOFEN 500MG TABLETA | AG |,30
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,2
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,90
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,5
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,2
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,30
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 10MG TABLETA | BIOQUIFAR | ATORFIT,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
ROSUVASTATINA 20MG TABLETA | ECAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
LOSARTAN 50MG TABLETA | GENFAR |,180
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
SULFATO FERROSO 300MG TABLETA | ECAR |,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,240
ACETAMINOFEN 500MG TABLETA | AG |,60
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,60
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,30
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,180
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
CARVEDILOL 25MG TABLETA | WINTHROP |,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
AMLODIPINO 10MG TABLETA | GENFAR |,30
ATORVASTATINA + EZETIMIBE 40MG + 10MG TABLETA | MEGALABS | COLESTIR,30
APIXABAN 2.5MG TABLETA | PFIZER | ELIQUIS,60
METRONIDAZOL 500MG TABLETA | ECAR |,18
NAPROXENO 250MG TABLETA GENFAR,15
CEFALEXINA 500MG CAPSULA | RECIPE |,28
CARVEDILOL 6.25MG TABLETA | WINTHROP |,60
INSULINA GLARGINA + LIXISENATIDA (10/40) (100UI+50MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,3
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,15
SULFADIAZINA DE PLATA 1% - 15GR CREMA | GENFAR |,2
NISTATINA + OXIDO DE ZINC 100.000U.I. + 200MG CREMA TOPICA | COLMED | 60GR,3
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,60
KETOTIFENO 1MG/5ML JARABE | LAPROFF |,3
CLOTRIMAZOL 1% CREMA TOPICA | AG |,4
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,60
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,3
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,1
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,3
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROXIDO DE ALUMINIO 6GR/100ML SUSPENSION | TECNOQUIMICAS |,3
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ACETAMINOFEN 500MG TABLETA | AG |,20
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,1
ANASTRAZOL 1MG TABLETA | SANDOZ |,90
TRAZODONA 50MG TABLETA | RECIPE |,30
ACETAMINOFEN 500MG TABLETA | AG |,100
BUDESONIDA + FORMOTEROL 160MCG + 4.5MCG INHALADOR X 120 DOSIS | ASTRAZENECA | SYMBICORT RAPIHALER,1
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
COLCHICINA 0.5MG TABLETA | LAPROFF |,180
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,4
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,10
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,10
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
ATORVASTATINA 40MG TABLETA ECAR,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,100
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,90
OXIDO DE ZINC 10% CREMA TOPICA POTE X 110GR | TECNOQUIMICAS | CREMA No. 4 ORIGINAL 110GR,4
SUCRALFATO 1GR TABLETA MASTICABLE | BIOQUIFAR | ANTEPSIN,90
CLARITROMICINA 500MG TABLETA | GENFAR |,20
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,3
METRONIDAZOL 500MG TABLETA | ECAR |,9
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,9
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,6
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,180
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,3
ETORICOXIB 60MG TABLETA | EUROFARMA |,15
ATORVASTATINA 40MG TABLETA ECAR,120
NAPROXENO 250MG TABLETA GENFAR,30
BISACODILO 5MG TABLETA | BUSSIE |,2
CEFALEXINA 500MG CAPSULA | RECIPE |,16
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,7
METRONIDAZOL 500MG TABLETA | ECAR |,12
SULFATO FERROSO 300MG TABLETA | ECAR |,27
ACETAMINOFEN 500MG TABLETA | AG |,15
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,60
SOMATROPINA 12MG (36 U.I.) POLVO PARA SOLUCION INYECTABLE | PFIZER | GENOTROPIN,3
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,6
NAPROXENO 250MG TABLETA GENFAR,15
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,90
ATORVASTATINA 40MG TABLETA ECAR,90
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
VALSARTAN 160MG TABLETA | LASANTE |,84
AMITRIPTILINA 25MG TABLETA | LAPROFF |,30
NAPROXENO 250MG TABLETA GENFAR,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
IBUPROFENO 400MG TABLETA | GENFAR |,21
SULTAMICILINA 375MG TABLETA | LASANTE |,21
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,60
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,6
LAMOTRIGINA 100MG TABLETA DISPERSABLE | HUMAX |,270
CLINDAMICINA 300MG CAPSULA GENFAR,16
NAPROXENO 250MG TABLETA GENFAR,6
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,8
CEFALEXINA 500MG CAPSULA | RECIPE |,21
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,60
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",3
NITROFURANTOINA 100MG TABLETA | RECIPE |,10
NITROFURANTOINA 100MG TABLETA | RECIPE |,20
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,1
ESOMEPRAZOL 20MG TABLETA |COLMED,90
ATORVASTATINA 40MG TABLETA ECAR,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,270
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,2
NAPROXENO 250MG TABLETA GENFAR,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
ACETAMINOFEN 500MG TABLETA | AG |,30
COLCHICINA 0.5MG TABLETA | LAPROFF |,180
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,180
ACETAMINOFEN 500MG TABLETA | AG |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,1
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,119
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,240
ETORICOXIB 60MG TABLETA | EUROFARMA |,20
CICLOBENZAPRINA 10MG TABLETA | EUROFARMA |,20
NAPROXENO 250MG TABLETA GENFAR,6
CEFALEXINA 500MG CAPSULA | RECIPE |,8
ACETAMINOFEN 500MG TABLETA | AG |,8
