codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP22838;AP22838;AP22838;;;450;;;300;;;1020;;;30;;;150;;;1950;0;0;1950;{'1': [322, 10822, 13328, 12530, 8120, 5465], '2': [12120, 12121, 12119], '3': [6563, 6564, 6565, 6566, 6567, 6568, 5210], '4': [10818], '5': [2641, 2642, 2643]}
AP24151;AP24151;AP24151;;;1610;360;;870;525;;1770;830;;635;1140;;630;420;;5515;3275;0;8790;{'1': [2310, 9614, 2703, 787, 1174, 5790, 6303, 6048, 9764, 5798, 3502, 6449, 9266, 572, 2248, 14672, 14808, 2265, 11994, 12123, 14567, 14443, 6000, 5875, 13555, 6517, 9081, 2813], '2': [8584, 5386, 11, 9613, 5779, 7316, 10647, 13081, 13218, 13220, 14003, 14388, 3767, 4409, 13247, 7744, 1604, 6599, 12639, 3684, 14833, 633, 1275, 1277], '3': [1669, 4487, 11790, 4882, 7445, 8215, 7448, 8089, 12063, 7589, 1451, 2864, 11572, 1210, 1725, 13247, 8640, 7361, 8519, 7625, 13259, 4566, 13145, 3936, 12900, 4581, 7910, 11365, 14832, 8563, 8953, 5116, 8959], '4': [3969, 5633, 11534, 12175, 12944, 14610, 12179, 158, 12840, 13609, 9386, 1196, 3632, 12599, 4538, 314, 3136, 5440, 4034, 4035, 6980, 9288, 6355, 3544, 5979, 13659, 14687, 8929, 1122, 4839, 11881, 13422, 1653, 1781, 13307, 6655], '5': [1379, 4260, 453, 808, 3241, 3182, 4983, 1943, 5009, 5202, 4851, 2708, 919, 3131, 4636, 1374, 767]}
AP22839;AP22839;AP22839;;;60;;;;;;;;;;;;;;;60;0;0;60;{'1': [9673], '2': [], '3': [], '4': [], '5': []}
AP22850;AP22850;AP22850;;;693;110;;580;;;465;;;718;150;;35;90;;2491;350;0;2841;{'1': [323, 324, 9127, 6330, 650, 5741, 4590, 13329, 1970, 7218, 3284, 12531, 12532, 4442, 6491, 4382], '2': [10722, 12739, 420, 996, 997, 9, 5323, 9072, 11027, 12122], '3': [1248, 10723, 1414, 5835, 6285, 401, 690, 2673, 7794, 7061, 5911], '4': [13701, 8584, 13722, 2214, 7722, 3757, 302, 7726, 3250, 2360, 9666, 7875, 10819, 12746, 6111, 6624, 7650, 13932, 14074, 3835, 14846], '5': [578, 617, 4334, 2672, 2776]}
AP22855;AP22855;AP22855;;;3;;;5;;;1;;;7;2;;1;;;17;2;0;19;{'1': [11712, 8353, 11068], '2': [9283, 4587, 9973, 12124, 6077], '3': [7460], '4': [9540, 10821, 14736, 1012, 8917, 3743], '5': [3031]}
AP22853;AP22853;AP22853;;;;;;10;;;;;;;;;;;;10;0;0;10;{'1': [], '2': [14762], '3': [], '4': [], '5': []}
AP22854;AP22854;AP22854;;;8;;;32;;;19;2;;23;2;;4;8;;86;12;0;98;{'1': [325, 326, 4647, 5578, 12533, 5466], '2': [13472, 13571, 14851, 10663, 13704, 4682, 7054, 13776, 11377, 14775, 12123], '3': [1633, 9032, 5001, 4329, 9160, 13070, 2096, 12530, 8597, 5211], '4': [9315, 10820, 4231, 4073, 6570, 3768, 6927, 11827, 12243, 2936, 6521, 8282, 5339, 4925, 12094], '5': [3329, 4743, 1837, 1368, 2969]}
AP22856;AP22856;AP22856;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22858;AP22858;AP22858;;;11;6;;5;2;;15;3;;18;11;;9;;;58;22;0;80;{'1': [14018, 1876, 3892, 12534, 12535, 8121, 14621], '2': [5306, 3563, 14658, 998], '3': [10596, 2437, 2439, 2375, 10825, 11882, 14762, 14857, 2254, 14574, 2513, 10259, 12435, 2488, 11774], '4': [7553, 14625, 14660, 2215, 8585, 6603, 11388, 2804, 9558, 2967, 444, 5340, 11607], '5': [1618, 2765, 1503]}
AP22860;AP22860;AP22860;;;9;;;14;;;6;;;9;;;2;;;40;0;0;40;{'1': [14403, 327, 3532, 7341, 14579, 4635, 2553, 5467, 5886], '2': [1985, 4066, 8614, 999, 5192, 5739, 11022, 2420, 7573, 14902, 7031, 12125, 12126, 14367], '3': [8100, 3877, 4327, 6824, 1226, 7132, 13069, 4463, 6707, 2198, 5339, 6811], '4': [3201, 5795, 11747, 14628, 390, 9257, 623, 208, 9040, 2453, 629, 12219, 5341], '5': [1467, 607]}
AP22867;AP22867;AP22867;;;656;;;1554;60;;1118;126;;926;30;;225;15;;4479;231;0;4710;{'1': [11266, 14595, 10122, 7563, 6284, 11664, 13330, 14357, 8855, 8122, 7227, 7619, 3140, 10823, 328, 329, 10824, 10825, 5581, 9809, 11992, 3673, 4571, 2397, 12129, 3940, 4588, 1517, 13681, 2419, 4727, 12536, 2938, 7677, 11774], '2': [14082, 14469, 4233, 14473, 4366, 3087, 6416, 12436, 7320, 7322, 12571, 2592, 13668, 7208, 8233, 11048, 1963, 13480, 4401, 4146, 5302, 14182, 13883, 14141, 9536, 8001, 8002, 5443, 6985, 11212, 3159, 1881, 1497, 4315, 5211, 12127, 12128, 4449, 12129, 1379, 12130, 12131, 12132, 12133, 1000, 1001, 1002, 1003, 3564, 12134, 13677, 13806, 13042, 11251, 14582, 4727, 7419, 12771], '3': [0, 3713, 4099, 12931, 4357, 14727, 2706, 660, 4885, 5524, 10260, 10261, 10262, 12440, 7835, 4508, 413, 13339, 11810, 1571, 8740, 1829, 9509, 9638, 8872, 6569, 2092, 4268, 14765, 4015, 4404, 8886, 14903, 4665, 8378, 12731, 4800, 4296, 208, 4817, 13266, 2899, 3667, 984, 1883, 4443, 8029, 11997, 12252, 14684, 12513, 7906, 1771, 492, 7532, 7791, 11120, 14969, 8061, 9471], '4': [6912, 13696, 6532, 5898, 7051, 8586, 660, 922, 9892, 7591, 2216, 1577, 2217, 6776, 6573, 4783, 3377, 6321, 6708, 9398, 3387, 13372, 1469, 3008, 14017, 12995, 4165, 1734, 10822, 10823, 971, 7374, 1107, 14167, 8184, 13274, 7134, 3681, 13282, 611, 3686, 238, 6255, 9585, 6899, 14069, 3704, 891, 11773], '5': [5057, 5027, 3494, 3752, 5224, 2794, 78, 1103, 3280, 3856, 3282, 3415, 2392, 5049, 5081]}
AP22870;AP22870;AP22870;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22879;AP22879;AP22879;;;60;;;20;;;21;;;74;;;;;;175;0;0;175;{'1': [1552, 330, 6859, 2462], '2': [8939, 7764], '3': [3737], '4': [7888, 11231, 5342, 7887], '5': []}
AP22886;AP22886;AP22886;;;390;;;390;60;;420;90;;360;660;;180;;;1740;810;0;2550;{'1': [2761, 13331, 10005, 12537, 3002, 3708, 890], '2': [12512, 1668, 12135, 14250, 1004, 1005, 3565, 13937, 13913], '3': [9154, 5411, 14786, 12389, 8558, 1263, 7990, 7005, 8991], '4': [12801, 12994, 14919, 10824, 1865, 14861, 5614, 14911, 11665, 6261, 118, 7225, 13663], '5': [1953, 1826]}
AP22888;AP22888;AP22888;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22889;AP22889;AP22889;;;420;30;;90;60;;180;150;;300;390;;;30;;990;660;0;1650;{'1': [331, 13553, 5468, 6170, 3707, 3004, 6461, 734], '2': [1857, 12851, 13508], '3': [5412, 12263, 11122, 4246, 10263, 11868, 8990], '4': [12993, 12802, 1572, 13893, 14952, 2218, 4525, 10063, 12088, 6203, 13375, 5343], '5': [981]}
AP22890;AP22890;AP22890;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22895;AP22895;AP22895;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [8856, 5450], '5': []}
AP22899;AP22899;AP22899;;;125;91;;102;58;;79;35;;77;45;;19;22;;402;251;0;653;{'1': [4617, 4619, 13333, 14869, 8730, 3612, 7199, 10271, 4138, 4139, 8760, 14906, 6206, 9282, 579, 9284, 9794, 2121, 2122, 10826, 10827, 10828, 11852, 6737, 5716, 11862, 6235, 10336, 2665, 14954, 2682, 6779, 4733, 9354, 14986, 6286, 2194, 1687, 11415, 14490, 6313, 1202, 6334, 1222, 6345, 11978, 11979, 9939, 11475, 11989, 6358, 8407, 14554, 1759, 3807, 14559, 753, 2292, 9972, 1271, 9465, 8957, 5905, 6932, 12052, 13590, 794, 4892, 1824, 11553, 3367, 13608, 9008, 4913, 4403, 2869, 6967, 9024, 10050, 7494, 1867, 8524, 10065, 13651, 6999, 14680, 11097, 2906, 9053, 5471, 5472, 5983, 3426, 4450, 9567, 9574, 11623, 7532, 2927, 4465, 4980, 4981, 7553, 11649, 11140, 14216, 10121, 7055, 13712, 10136, 7077, 7594, 6059, 2477, 14765, 6576, 4535, 14776, 6585, 7610, 8124, 10172, 11205, 11206, 4565, 7125, 6623, 10208, 13794, 5092, 14309, 8680, 14824, 11756, 14837, 6134, 7162], '2': [5131, 8718, 4115, 12823, 10266, 542, 13344, 10789, 3112, 13353, 13360, 9777, 50, 9266, 12849, 9269, 14384, 4669, 2633, 3146, 4683, 5198, 14928, 7261, 12899, 6764, 2686, 3200, 14983, 6793, 6797, 9880, 153, 3738, 4766, 4255, 5282, 5807, 1714, 4296, 13003, 9427, 8426, 14059, 3308, 3821, 9966, 3824, 5878, 8447, 1791, 8964, 274, 1822, 5407, 5410, 1827, 1316, 2851, 5417, 13609, 2347, 4907, 14123, 3891, 314, 2874, 2879, 2883, 12619, 2401, 12136, 12137, 3953, 10612, 7551, 6536, 6026, 6538, 6036, 3998, 2989, 4034, 13251, 1484, 470, 6102, 8675, 5099, 5612, 1006, 1007, 6128, 5621, 8696, 14335], '3': [2305, 4605, 3, 7942, 1035, 7308, 11147, 4110, 5519, 2960, 6286, 6287, 11922, 14867, 5525, 3350, 5398, 7192, 10264, 154, 4635, 10265, 10266, 10267, 11937, 11300, 12069, 5286, 14759, 9256, 12842, 12075, 3500, 3373, 6703, 11827, 180, 10678, 12854, 5820, 13501, 9279, 5442, 5443, 14020, 2757, 2761, 12747, 335, 4176, 2769, 13903, 1491, 2515, 7891, 11347, 13139, 13904, 475, 9310, 12257, 14562, 2661, 14953, 14570, 2541, 5104, 4721, 7921, 11762, 12661, 4216, 6908, 3837, 10751], '4': [13317, 12303, 7189, 10266, 8219, 7708, 6174, 4131, 6183, 12328, 12339, 5690, 9791, 12868, 1093, 14408, 9296, 600, 12921, 12417, 9862, 2700, 3215, 6291, 3227, 670, 1188, 1189, 2726, 9893, 12454, 5808, 11955, 203, 9932, 9933, 6863, 3282, 5852, 6896, 753, 2801, 12530, 245, 9472, 769, 12034, 6919, 5900, 8974, 12560, 13592, 12606, 1344, 3917, 13645, 1359, 9048, 10102, 9591, 13687, 2433, 8075, 4495, 6038, 12201, 941, 8110, 12719, 13751, 14273, 7618, 10179, 10180, 12749, 8148, 13783, 8667, 9717, 8189], '5': [8, 1673, 1802, 3724, 3343, 4243, 2454, 1305, 1308, 5277, 162, 2473, 1706, 427, 3119, 176, 307, 2484, 3901, 4805, 5199, 1488, 2770, 4067, 4202, 2413, 4333, 1519, 118, 4476, 1405]}
AP22906;AP22906;AP22906;;;6734;2690;;5790;2132;;6199;2130;;5832;1785;;767;114;;25322;8851;0;34173;{'1': [1539, 516, 3593, 5642, 11274, 6156, 6670, 2063, 13334, 13335, 1560, 13336, 13337, 13338, 13339, 13340, 9758, 13341, 13342, 9249, 1060, 9255, 552, 3627, 7724, 4656, 3122, 3635, 10291, 13877, 1591, 11831, 2111, 4673, 1603, 10307, 1612, 10829, 10830, 10831, 10832, 593, 4178, 10833, 10834, 10835, 13913, 8289, 2147, 5731, 6245, 11366, 9321, 14441, 1643, 7788, 10351, 6256, 1137, 13935, 7285, 1145, 2170, 14457, 4220, 2685, 13949, 8833, 2695, 3207, 9355, 8845, 14478, 1172, 663, 3736, 14488, 9374, 3747, 679, 6325, 3767, 3257, 11449, 11964, 4292, 710, 14026, 6347, 9933, 11469, 3791, 11982, 3285, 2776, 9946, 1243, 2276, 11492, 14565, 11496, 3817, 5870, 3824, 8435, 3832, 6394, 6906, 1276, 12538, 12539, 2815, 1279, 12540, 12541, 12542, 6916, 2309, 6405, 12543, 13577, 11532, 14605, 11023, 12049, 13585, 2323, 11545, 2333, 3359, 13599, 11555, 5925, 10236, 5937, 7474, 10033, 13618, 9013, 1846, 2359, 9016, 12089, 3898, 5946, 12092, 6973, 6469, 9029, 1863, 14150, 6473, 11595, 332, 333, 334, 335, 336, 337, 338, 339, 4435, 5967, 8528, 4951, 9044, 11602, 7515, 10077, 5473, 5474, 5475, 5476, 1381, 5477, 5478, 5479, 7526, 11625, 12133, 12134, 2413, 14185, 14192, 8562, 2931, 6005, 2934, 2428, 10118, 5003, 3983, 14224, 10134, 5019, 8603, 11678, 6047, 14839, 933, 934, 1958, 1959, 1960, 2472, 3499, 5030, 8618, 10155, 6063, 13744, 8627, 1973, 3000, 8125, 8126, 13761, 1474, 4547, 7618, 5577, 9674, 2507, 13773, 975, 6095, 1494, 4056, 7129, 7640, 5083, 476, 2524, 5597, 9688, 11225, 12108, 14298, 8676, 485, 9193, 7660, 5101, 9710, 10222, 14319, 1522, 2546, 6643, 1014, 7670, 5115, 2044, 3583], '2': [8195, 7173, 13829, 9224, 1545, 10252, 6673, 7185, 2580, 13844, 7703, 9751, 538, 7194, 7708, 10786, 9251, 1573, 4645, 8229, 8235, 7212, 4143, 11313, 14391, 14905, 59, 2619, 11327, 14400, 7233, 5191, 3068, 10318, 2138, 1116, 13916, 7776, 3681, 10850, 5219, 13410, 1125, 7786, 7275, 5740, 6254, 14962, 13428, 2165, 12917, 5246, 3710, 6274, 7811, 9352, 11400, 4235, 10894, 8848, 8338, 8855, 8344, 14489, 12442, 10907, 3748, 10410, 8363, 5292, 8875, 5296, 13163, 8888, 13498, 12987, 12990, 9919, 10949, 9419, 14027, 207, 4827, 14556, 7390, 9438, 5347, 10980, 229, 8425, 4845, 8433, 8945, 7416, 6393, 9470, 3840, 1799, 2823, 4363, 13071, 8976, 11029, 14106, 6427, 7451, 8987, 10011, 11044, 6438, 14122, 14640, 12597, 1334, 4919, 7478, 10553, 7482, 5951, 5956, 6468, 2892, 6990, 13135, 13646, 13649, 13139, 14676, 13142, 14166, 11099, 9564, 10591, 9578, 12138, 10092, 8557, 12139, 12140, 12141, 12142, 1906, 12143, 4468, 13685, 5494, 6519, 3961, 7035, 14204, 4994, 7042, 14724, 13189, 9607, 10631, 6025, 1424, 11154, 3988, 7063, 6045, 7588, 13222, 429, 6578, 1980, 10174, 7103, 6080, 8639, 13248, 6596, 6085, 12741, 1487, 2511, 4561, 8655, 2004, 14809, 14298, 5596, 6620, 8670, 11238, 3566, 3567, 1008, 4593, 1009, 1010, 1011, 1012, 1013, 3568, 3569, 6134, 2043, 4092, 5630], '3': [3589, 12805, 11785, 8717, 14, 8729, 10268, 10269, 10270, 10271, 10272, 10273, 10274, 44, 4654, 57, 11321, 2623, 7746, 8258, 4166, 11335, 4173, 13905, 13906, 13907, 13908, 13909, 13910, 13911, 13912, 13913, 13914, 7771, 5212, 12381, 8800, 4194, 7267, 3684, 8294, 1639, 2152, 105, 108, 111, 3696, 12912, 14962, 12406, 8312, 11384, 9338, 11901, 7822, 12942, 1680, 2705, 3728, 6288, 6289, 6290, 14486, 7319, 9368, 13463, 12954, 10908, 1694, 7326, 1193, 4266, 11951, 2736, 3248, 13489, 2739, 3763, 693, 2743, 3256, 5816, 10424, 5823, 7872, 3265, 2755, 7875, 1221, 1734, 13511, 203, 5843, 1748, 726, 4310, 8406, 732, 5855, 7904, 7393, 11487, 5864, 13040, 2802, 7924, 8950, 1271, 764, 8444, 1790, 4351, 1792, 7939, 12556, 4879, 5395, 790, 2838, 11547, 1308, 2853, 8998, 14631, 9003, 8493, 12591, 1840, 11570, 11060, 10549, 9526, 13111, 7480, 4921, 14649, 11580, 7998, 321, 8001, 7492, 12612, 3398, 11079, 11082, 11594, 11087, 4944, 11603, 341, 4955, 3933, 862, 8542, 5989, 874, 7530, 8555, 11117, 13166, 8559, 6000, 12144, 14707, 8564, 886, 4984, 8569, 12664, 7553, 4995, 9096, 11153, 411, 9634, 933, 6570, 6571, 1452, 6572, 6573, 6574, 6575, 6576, 8622, 11179, 2999, 9143, 5050, 6077, 13252, 12741, 8136, 1993, 970, 8651, 5068, 3533, 12753, 978, 14802, 9174, 11224, 13272, 4572, 1510, 12264, 1001, 12778, 11247, 7667, 2041, 11259], '4': [3073, 9225, 3598, 4624, 6160, 14865, 6681, 14362, 6686, 13344, 9766, 1065, 7721, 7211, 4654, 6190, 48, 12334, 4150, 12855, 9787, 8769, 1090, 7748, 1605, 10825, 10826, 10827, 14412, 12369, 3155, 6747, 9819, 608, 7265, 4706, 9318, 3687, 6251, 7791, 4720, 12400, 14960, 9843, 7797, 11896, 12409, 3200, 9859, 6276, 649, 4745, 3723, 11914, 6802, 12434, 14488, 155, 6811, 9891, 6822, 6312, 8873, 13992, 2219, 2220, 2221, 2222, 2223, 2224, 2225, 2226, 2227, 11952, 13485, 3766, 14010, 6332, 9408, 13002, 1739, 7883, 8908, 718, 8910, 720, 7889, 12492, 14036, 6360, 4318, 12511, 5344, 225, 5345, 5346, 5347, 5348, 5349, 9956, 3308, 11505, 3319, 1271, 8951, 1276, 1281, 4869, 774, 12551, 4872, 5897, 276, 788, 278, 10012, 7453, 4895, 13090, 803, 11556, 5925, 12067, 1831, 4391, 10026, 11565, 7470, 12594, 820, 827, 1852, 829, 7997, 11586, 14662, 4937, 337, 9557, 3930, 3938, 14180, 12134, 7015, 11625, 1390, 3951, 6512, 9071, 3955, 9587, 3448, 13178, 6525, 13694, 4479, 9088, 9089, 3458, 10111, 9092, 14207, 3974, 7047, 8587, 8588, 8589, 8590, 8591, 8592, 8593, 8594, 4499, 8595, 14223, 406, 3998, 2975, 4005, 8101, 7079, 6571, 12203, 10157, 2995, 2999, 12217, 14778, 14267, 450, 13251, 456, 11721, 14792, 4555, 7116, 11729, 12250, 8156, 13276, 13789, 11232, 11233, 11234, 11235, 11236, 14818, 6125, 12781, 3570, 12788, 11766, 1528, 3581, 9726], '5': [1795, 519, 2188, 1808, 789, 2840, 4385, 4513, 932, 3882, 4523, 4016, 580, 1478, 1097, 76, 2644, 361, 746, 1522, 4603]}
AP22908;AP22908;AP22908;;;58;30;;90;90;;88;30;;361;30;;30;30;;627;210;0;837;{'1': [4233, 14195, 10311], '2': [3265, 9220, 4009, 4496, 1174, 1175], '3': [785, 2898, 3346, 13125], '4': [5441, 14724, 14120, 11859, 2228, 11862, 763, 6748], '5': [5216, 3650]}
AP22907;AP22907;AP22907;;;100;120;;328;54;;20;;;180;90;;120;;;748;264;0;1012;{'1': [5953, 3909, 3947, 5879, 1016, 14078, 13343], '2': [9058, 14276, 8741, 11339, 12144, 1651, 11188, 4503], '3': [13915], '4': [1380, 12999, 393, 330, 5836, 561, 12383], '5': [2178, 3610, 2645, 2973]}
AP22926;AP22926;AP22926;;;;;;;;;120;;;180;;;;;;300;0;0;300;{'1': [], '2': [], '3': [1443, 3861, 2598], '4': [34, 8725, 5490], '5': []}
AP22927;AP22927;AP22927;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22938;AP22938;AP22938;;;20;;;138;;;120;;;270;;;;;;548;0;0;548;{'1': [12544], '2': [12145, 12146, 14338], '3': [12384, 12296, 14410, 6640, 6929, 7090, 14195], '4': [14592, 3265, 2883, 6831, 2929, 5531], '5': []}
AP22940;AP22940;AP22940;;;1;;;;;;;;;;;;6;2;;7;2;0;9;{'1': [13344], '2': [], '3': [], '4': [], '5': [3661, 3549]}
AP22939;AP22939;AP22939;;;;;;360;;;60;;;;;;;;;420;0;0;420;{'1': [], '2': [5820, 10045], '3': [3738], '4': [], '5': []}
AP22946;AP22946;AP22946;;;3;;;2;;;1;;;2;;;;;;8;0;0;8;{'1': [9160], '2': [6942, 14807], '3': [5503], '4': [13625, 6228, 8767], '5': []}
AP22947;AP22947;AP22947;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22948;AP22948;AP22948;;;10;1;;19;1;;24;;;6;1;;1;1;;60;4;0;64;{'1': [9537, 9560, 9987, 7576, 3984, 4211, 5907, 2552, 11352, 6174], '2': [6148, 5534, 1567, 8631, 3781, 5189, 78, 5200, 13531, 4573, 7006, 3680, 1133, 3694, 1135, 3823, 6130, 13557, 12664], '3': [4739, 3462, 2952, 1171, 11670, 8988, 2717, 5662, 7200, 10276, 1191, 12338, 1985, 12366, 8545, 5095, 4335, 14705, 13304], '4': [196, 5350, 5577, 11338, 10828, 1678, 12275, 7925, 7739, 11452], '5': [2168, 3922]}
AP22964;AP22964;AP22964;;;;;;;;;;;;;84;;180;;;180;84;0;264;{'1': [], '2': [], '3': [14170], '4': [7530, 7540, 7557], '5': [3564, 3550]}
AP22967;AP22967;AP22967;;;;;;;;;;;;168;;;;;;168;0;0;168;{'1': [], '2': [], '3': [], '4': [7450, 5742], '5': []}
AP22969;AP22969;AP22969;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22987;AP22987;AP22987;;;988;260;;2140;450;;1710;330;;1060;180;;630;120;;6528;1340;0;7868;{'1': [1089, 6018, 9697, 12548, 14725, 4552, 13353, 13354, 6988, 13644, 4239, 8624, 7121, 4436, 6582, 6552, 7226], '2': [2818, 5123, 14210, 3208, 14856, 14199, 2069, 419, 10535, 7338, 8750, 13743, 13617, 7604, 183, 9659, 8004, 11078, 14023, 8139, 8140, 9944, 3169, 5741, 13938, 13815, 1912], '3': [7296, 11648, 10630, 12807, 12690, 11413, 3481, 8986, 4637, 14500, 2342, 6827, 7862, 7095, 1080, 453, 14917, 14918, 7116, 14157, 14415, 7514, 14043, 5213, 5214, 4190, 12768, 5743, 6896, 14839, 12920, 2555, 1535], '4': [7296, 3331, 7430, 11657, 6157, 11409, 11667, 7326, 5537, 11434, 11435, 940, 7597, 7343, 11697, 11698, 2743, 3006, 11326, 5713, 4178, 7635, 5845, 11733, 5591, 12246, 11609, 4062, 13669, 13286, 5612, 5870, 14195, 7668, 8820, 14586], '5': [1518, 3086, 2864, 4527, 1622, 4793, 1627]}
AP22990;AP22990;AP22990;;;756;45;;1009;56;;801;146;;1004;334;;370;340;;3940;921;0;4861;{'1': [5123, 12549, 12550, 12551, 12552, 13861, 11501, 11662, 7383, 4088, 9306, 7387, 4765], '2': [4485, 2150, 8005, 7563, 6348, 7055, 305, 7601, 3572, 3573, 12150, 12151, 12152, 1017, 1018, 12956], '3': [14986, 3982, 14608, 6291, 10277, 10278, 10279, 1584, 13109, 8386, 8265, 7373, 11092, 13147, 5595, 5983, 1386, 7533, 2168], '4': [4370, 7570, 284, 416, 13858, 1582, 4656, 14513, 6835, 1088, 7360, 4290, 14400, 7620, 14148, 10186, 5963, 7628, 333, 1870, 8271, 9164, 10833, 10834, 6621, 5855, 13538, 13035, 1004, 1396, 4095], '5': [1824, 2400, 2340, 3130, 2470, 327, 3911, 4206, 2736, 2832, 4794, 2227, 1269, 2746, 1594, 3196, 1821]}
AP23000;AP23000;AP23000;;;30;120;;360;180;;813;180;;238;330;;120;60;;1561;870;0;2431;{'1': [4131, 4499, 6169, 14202, 9726], '2': [8167, 9498, 8620, 2510, 2801, 3574, 12153, 5786, 7515, 10175], '3': [11265, 1699, 11686, 10280, 10281, 1354, 10282, 909, 1933, 3854, 14865, 5139, 6292, 4245, 8788, 13182], '4': [32, 14531, 11241, 11242, 11243, 4013, 7473, 8020, 7701, 8598, 3386], '5': [545, 1332, 517]}
AP23028;AP23028;AP23028;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23029;AP23029;AP23029;;;1;;;2;;;1;;;3;;;;;;7;0;0;7;{'1': [3009], '2': [9546, 1781], '3': [10283, 5309], '4': [13132, 11244, 8599], '5': []}
AP23030;AP23030;AP23030;;;10;;;3;;;1;;;2;;;3;;;19;0;0;19;{'1': [3136, 4360, 5483, 2220], '2': [10557], '3': [10580, 13917, 5318], '4': [6866, 5645, 8855], '5': [2748, 1094]}
AP23032;AP23032;AP23032;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23033;AP23033;AP23033;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23034;AP23034;AP23034;;;;;;2;;;;;;;;;;;;2;0;0;2;{'1': [], '2': [3575, 1319], '3': [], '4': [], '5': []}
AP23035;AP23035;AP23035;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23036;AP23036;AP23036;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23037;AP23037;AP23037;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23039;AP23039;AP23039;;;;60;;;;;;;;;;;;;;0;60;0;60;{'1': [628], '2': [], '3': [], '4': [], '5': []}
AP23048;AP23048;AP23048;;;;;;;2;;;;;;;;;2;;0;4;0;4;{'1': [], '2': [6999], '3': [6945], '4': [8721, 5861], '5': [2710]}
AP23049;AP23049;AP23049;;;2240;;;850;200;;110;990;;990;1500;;150;680;;4340;3370;0;7710;{'1': [9475, 8869, 3623, 13355, 13356, 13357, 9486, 6671, 9742, 4529, 13358, 13359, 13852, 13853, 8767], '2': [8006, 7400, 3881, 4297, 9514, 6062, 3576, 1370, 12155, 12154], '3': [11520, 14978, 12904, 10891, 11757, 12078, 6815, 9041, 13265, 533, 6293, 11159, 13016, 12255, 10431], '4': [9985, 12299, 14099, 14100, 12309, 8734, 12319, 9632, 10275, 14883, 13227, 1453, 5805, 3119, 8750, 12338, 14771, 1593, 2885, 1351, 8136, 14029, 10835, 7508, 10836, 7260, 1383, 364, 8177, 7922], '5': [4929, 1158, 5126, 4750, 1940, 2421, 1015, 920, 2426, 4285]}
AP23050;AP23050;AP23050;;;966;512;;574;136;;386;358;;180;400;;;74;;2106;1480;0;3586;{'1': [3328, 13825, 1668, 802, 9902, 5042, 12852, 3258, 13626, 4284, 1601, 1351, 8903, 1609, 4045, 2901, 5205, 11615, 6624, 9060, 10220, 4598, 631, 1017, 14204], '2': [5057, 13859, 4229, 748, 2605, 14364, 14417, 13426, 3388, 4983, 10397, 316, 5565], '3': [11040, 9795, 9796, 11909, 7496, 10697, 5132, 4046, 9550, 3669, 4214, 10742, 12056, 13494, 10495], '4': [1120, 6303, 7141, 1991, 1897, 13774, 3857, 13778, 246, 4863], '5': [2972, 1300]}
AP23056;AP23056;AP23056;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [14602], '5': []}
AP23057;AP23057;AP23057;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23060;AP23060;AP23060;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
